"latitude";"longitude";"BiomasaPromedio"
-8689500;154800;205.079
-8689050;154800;205.861
-8688600;154800;206.865
-8688150;154800;208.049
-8687700;154800;209.35
-8687250;154800;210.717
-8686800;154800;212.109
-8686350;154800;213.467
-8685900;154800;214.619
-8685450;154800;215.656
-8685000;154800;216.602
-8684550;154800;217.446
-8684100;154800;218.17
-8683650;154800;218.791
-8683200;154800;219.329
-8682750;154800;219.785
-8682300;154800;220.115
-8681850;154800;220.349
-8681400;154800;220.45
-8680950;154800;220.351
-8680500;154800;219.976
-8680050;154800;219.512
-8679600;154800;219.018
-8679150;154800;218.507
-8678700;154800;217.984
-8678250;154800;217.446
-8677800;154800;216.84
-8677350;154800;215.89
-8676900;154800;214.855
-8676450;154800;213.795
-8676000;154800;212.71
-8675550;154800;211.597
-8675100;154800;210.456
-8674650;154800;209.293
-8674200;154800;208.121
-8673750;154800;206.968
-8673300;154800;205.875
-8672850;154800;204.87
-8672400;154800;203.939
-8671950;154800;203.051
-8671500;154800;202.187
-8671050;154800;201.342
-8670600;154800;200.514
-8670150;154800;199.704
-8669700;154800;198.915
-8669250;154800;198.145
-8668800;154800;197.393
-8668350;154800;196.659
-8667900;154800;195.94
-8667450;154800;195.237
-8667000;154800;194.549
-8666550;154800;193.878
-8666100;154800;193.221
-8665650;154800;192.576
-8665200;154800;191.965
-8664750;154800;191.555
-8664300;154800;191.207
-8663850;154800;191.062
-8663400;154800;190.955
-8662950;154800;190.857
-8662500;154800;190.782
-8662050;154800;190.746
-8661600;154800;190.767
-8661150;154800;190.88
-8660700;154800;191.155
-8660250;154800;191.654
-8659800;154800;192.325
-8659350;154800;193.098
-8658900;154800;193.941
-8658450;154800;194.841
-8658000;154800;195.801
-8657550;154800;196.651
-8657100;154800;196.802
-8656650;154800;196.721
-8656200;154800;196.947
-8655750;154800;197.145
-8655300;154800;197.239
-8654850;154800;197.235
-8654400;154800;197.145
-8653950;154800;196.979
-8653500;154800;196.744
-8653050;154800;196.442
-8652600;154800;196.071
-8652150;154800;195.624
-8651700;154800;195.085
-8651250;154800;194.453
-8650800;154800;193.713
-8650350;154800;192.835
-8649900;154800;191.807
-8649450;154800;190.66
-8649000;154800;189.447
-8648550;154800;188.191
-8648100;154800;186.896
-8647650;154800;185.588
-8647200;154800;184.297
-8646750;154800;183.037
-8646300;154800;181.807
-8645850;154800;180.588
-8645400;154800;179.344
-8644950;154800;178.048
-8644500;154800;176.719
-8644050;154800;175.386
-8643600;154800;174.051
-8643150;154800;172.671
-8642700;154800;171.117
-8642250;154800;169.429
-8641800;154800;167.648
-8641350;154800;165.827
-8640900;154800;164.001
-8640450;154800;162.191
-8640000;154800;160.403
-8639550;154800;158.639
-8639100;154800;156.897
-8638650;154800;155.176
-8638200;154800;153.475
-8637750;154800;151.799
-8637300;154800;150.159
-8636850;154800;148.576
-8636400;154800;147.083
-8635950;154800;145.719
-8635500;154800;144.513
-8635050;154800;143.47
-8634600;154800;142.56
-8634150;154800;141.738
-8633700;154800;140.975
-8633250;154800;140.256
-8632800;154800;139.571
-8632350;154800;138.917
-8631900;154800;138.29
-8631450;154800;137.686
-8631000;154800;137.095
-8630550;154800;136.51
-8630100;154800;135.936
-8629650;154800;135.377
-8629200;154800;134.826
-8628750;154800;134.266
-8628300;154800;133.668
-8627850;154800;132.998
-8627400;154800;132.245
-8626950;154800;131.496
-8626500;154800;130.97
-8626050;154800;130.618
-8625600;154800;130.845
-8625150;154800;131.197
-8624700;154800;131.562
-8624250;154800;131.929
-8623800;154800;132.293
-8623350;154800;132.65
-8622900;154800;132.994
-8622450;154800;133.323
-8622000;154800;133.637
-8621550;154800;133.933
-8621100;154800;134.212
-8620650;154800;134.47
-8620200;154800;134.704
-8619750;154800;134.907
-8619300;154800;135.081
-8618850;154800;135.226
-8618400;154800;135.342
-8617950;154800;135.428
-8617500;154800;135.478
-8617050;154800;135.482
-8616600;154800;135.43
-8616150;154800;135.331
-8615700;154800;135.19
-8615250;154800;135.036
-8614800;154800;134.897
-8614350;154800;134.751
-8613900;154800;134.587
-8613450;154800;134.415
-8613000;154800;134.244
-8612550;154800;134.088
-8612100;154800;133.955
-8611650;154800;133.858
-8611200;154800;133.807
-8610750;154800;133.81
-8610300;154800;133.868
-8609850;154800;133.982
-8609400;154800;134.151
-8608950;154800;134.375
-8608500;154800;134.659
-8608050;154800;135.018
-8607600;154800;135.467
-8607150;154800;136.015
-8606700;154800;136.642
-8606250;154800;137.316
-8605800;154800;138.007
-8605350;154800;138.688
-8604900;154800;139.336
-8604450;154800;139.931
-8604000;154800;140.455
-8603550;154800;140.896
-8603100;154800;141.253
-8602650;154800;141.54
-8602200;154800;141.8
-8601750;154800;142.074
-8601300;154800;142.323
-8600850;154800;142.507
-8600400;154800;142.62
-8599950;154800;142.68
-8599500;154800;142.713
-8599050;154800;142.744
-8598600;154800;142.79
-8598150;154800;142.852
-8597700;154800;142.92
-8597250;154800;142.978
-8596800;154800;143.011
-8596350;154800;143.012
-8595900;154800;142.975
-8595450;154800;142.898
-8595000;154800;142.778
-8594550;154800;142.613
-8594100;154800;142.404
-8593650;154800;142.155
-8593200;154800;141.879
-8592750;154800;141.594
-8592300;154800;141.327
-8591850;154800;141.1
-8591400;154800;140.917
-8590950;154800;140.776
-8590500;154800;140.685
-8590050;154800;140.657
-8589600;154800;140.702
-8589150;154800;140.823
-8588700;154800;141.018
-8588250;154800;141.28
-8587800;154800;141.604
-8587350;154800;141.986
-8586900;154800;142.42
-8586450;154800;142.903
-8586000;154800;143.428
-8585550;154800;143.981
-8585100;154800;144.53
-8584650;154800;145.037
-8584200;154800;145.522
-8583750;154800;145.939
-8583300;154800;146.105
-8582850;154800;146.235
-8582400;154800;146.399
-8581950;154800;146.594
-8581500;154800;146.833
-8581050;154800;147.129
-8580600;154800;147.489
-8580150;154800;147.912
-8579700;154800;148.394
-8579250;154800;148.935
-8578800;154800;149.532
-8578350;154800;150.182
-8577900;154800;150.886
-8577450;154800;151.647
-8577000;154800;152.476
-8576550;154800;153.389
-8576100;154800;154.403
-8575650;154800;155.523
-8575200;154800;156.726
-8574750;154800;157.993
-8574300;154800;159.399
-8573850;154800;161.16
-8573400;154800;163.064
-8572950;154800;165.023
-8572500;154800;167.044
-8572050;154800;169.159
-8571600;154800;171.389
-8571150;154800;173.719
-8570700;154800;176.12
-8570250;154800;178.576
-8569800;154800;181.069
-8569350;154800;183.557
-8568900;154800;185.964
-8568450;154800;188.198
-8568000;154800;190.23
-8567550;154800;192.159
-8567100;154800;194.024
-8566650;154800;195.83
-8566200;154800;197.575
-8565750;154800;199.26
-8565300;154800;200.881
-8564850;154800;202.431
-8564400;154800;203.899
-8563950;154800;205.272
-8563500;154800;206.531
-8563050;154800;207.658
-8562600;154800;208.63
-8562150;154800;209.401
-8561700;154800;209.933
-8561250;154800;210.29
-8560800;154800;210.542
-8560350;154800;210.72
-8559900;154800;210.837
-8559450;154800;210.902
-8559000;154800;210.92
-8558550;154800;210.897
-8558100;154800;210.836
-8557650;154800;210.739
-8557200;154800;210.608
-8556750;154800;210.446
-8556300;154800;210.257
-8555850;154800;210.046
-8555400;154800;209.816
-8554950;154800;209.577
-8554500;154800;209.336
-8554050;154800;209.1
-8553600;154800;208.876
-8553150;154800;208.671
-8552700;154800;208.488
-8552250;154800;208.328
-8551800;154800;208.192
-8551350;154800;208.078
-8770050;154350;209.794
-8769600;154350;209.858
-8769150;154350;209.943
-8768700;154350;210.054
-8768250;154350;210.193
-8767800;154350;210.362
-8767350;154350;210.554
-8766900;154350;210.751
-8766450;154350;210.919
-8766000;154350;211.035
-8765550;154350;211.112
-8765100;154350;211.177
-8764650;154350;211.249
-8764200;154350;211.323
-8763750;154350;211.303
-8763300;154350;210.93
-8762850;154350;210.44
-8762400;154350;209.935
-8761950;154350;209.419
-8761500;154350;208.89
-8761050;154350;208.355
-8760600;154350;207.833
-8760150;154350;207.345
-8759700;154350;206.907
-8759250;154350;206.508
-8758800;154350;206.126
-8758350;154350;205.738
-8757900;154350;205.318
-8757450;154350;204.835
-8757000;154350;204.271
-8756550;154350;203.639
-8756100;154350;202.963
-8755650;154350;202.265
-8755200;154350;201.579
-8754750;154350;200.931
-8754300;154350;200.329
-8753850;154350;199.772
-8753400;154350;199.263
-8752950;154350;198.834
-8752500;154350;198.443
-8752050;154350;197.91
-8751600;154350;197.425
-8751150;154350;197.144
-8750700;154350;196.937
-8750250;154350;196.751
-8749800;154350;196.589
-8749350;154350;196.457
-8748900;154350;196.362
-8748450;154350;196.308
-8748000;154350;196.294
-8747550;154350;196.305
-8747100;154350;196.311
-8746650;154350;196.258
-8746200;154350;196.112
-8745750;154350;195.893
-8745300;154350;195.646
-8744850;154350;195.402
-8744400;154350;195.177
-8743950;154350;194.986
-8743500;154350;194.837
-8743050;154350;194.735
-8742600;154350;194.686
-8742150;154350;194.69
-8741700;154350;194.749
-8741250;154350;194.862
-8740800;154350;195.03
-8740350;154350;195.252
-8739900;154350;195.526
-8739450;154350;195.852
-8739000;154350;196.232
-8738550;154350;196.676
-8738100;154350;197.196
-8737650;154350;197.796
-8737200;154350;198.454
-8736750;154350;199.131
-8736300;154350;199.792
-8735850;154350;200.406
-8735400;154350;200.952
-8734950;154350;201.44
-8734500;154350;201.966
-8734050;154350;202.465
-8733600;154350;202.94
-8733150;154350;203.414
-8732700;154350;203.898
-8732250;154350;204.391
-8731800;154350;204.887
-8731350;154350;205.38
-8730900;154350;205.861
-8730450;154350;206.278
-8730000;154350;206.493
-8729550;154350;206.675
-8729100;154350;206.913
-8728650;154350;207.195
-8728200;154350;207.496
-8727750;154350;207.803
-8727300;154350;208.095
-8726850;154350;208.331
-8726400;154350;208.467
-8725950;154350;208.538
-8725500;154350;208.582
-8725050;154350;208.609
-8724600;154350;208.622
-8724150;154350;208.618
-8723700;154350;208.584
-8723250;154350;208.51
-8722800;154350;208.408
-8722350;154350;208.289
-8721900;154350;208.15
-8721450;154350;207.98
-8721000;154350;207.795
-8720550;154350;207.613
-8720100;154350;207.44
-8719650;154350;207.277
-8719200;154350;207.124
-8718750;154350;206.987
-8718300;154350;206.879
-8717850;154350;206.813
-8717400;154350;206.78
-8716950;154350;206.769
-8716500;154350;206.791
-8716050;154350;206.903
-8715600;154350;207.164
-8715150;154350;207.536
-8714700;154350;207.936
-8714250;154350;208.331
-8713800;154350;208.702
-8713350;154350;209.018
-8712900;154350;209.24
-8712450;154350;209.329
-8712000;154350;209.273
-8711550;154350;209.092
-8711100;154350;208.814
-8710650;154350;208.446
-8710200;154350;207.946
-8709750;154350;207.429
-8709300;154350;207.013
-8708850;154350;206.649
-8708400;154350;206.324
-8707950;154350;206.039
-8707500;154350;205.789
-8707050;154350;205.566
-8706600;154350;205.361
-8706150;154350;205.166
-8705700;154350;204.973
-8705250;154350;204.777
-8704800;154350;204.576
-8704350;154350;204.371
-8703900;154350;204.163
-8703450;154350;203.959
-8703000;154350;203.765
-8702550;154350;203.589
-8702100;154350;203.438
-8701650;154350;203.315
-8701200;154350;203.226
-8700750;154350;203.199
-8700300;154350;203.259
-8699850;154350;203.391
-8699400;154350;203.575
-8698950;154350;203.81
-8698500;154350;204.101
-8698050;154350;204.451
-8697600;154350;204.849
-8697150;154350;205.264
-8696700;154350;205.655
-8696250;154350;205.992
-8695800;154350;206.286
-8695350;154350;206.563
-8694900;154350;206.843
-8694450;154350;207.134
-8694000;154350;207.436
-8693550;154350;207.624
-8693100;154350;207.317
-8692650;154350;206.853
-8692200;154350;206.392
-8691750;154350;205.959
-8691300;154350;205.57
-8690850;154350;205.246
-8690400;154350;205.026
-8689950;154350;205.009
-8689500;154350;205.314
-8689050;154350;205.956
-8688600;154350;206.923
-8688150;154350;208.114
-8687700;154350;209.419
-8687250;154350;210.776
-8686800;154350;212.135
-8686350;154350;213.435
-8685900;154350;214.613
-8685450;154350;215.668
-8685000;154350;216.612
-8684550;154350;217.439
-8684100;154350;218.147
-8683650;154350;218.746
-8683200;154350;219.249
-8682750;154350;219.662
-8682300;154350;219.986
-8681850;154350;220.23
-8681400;154350;220.331
-8680950;154350;220.072
-8680500;154350;219.624
-8680050;154350;219.105
-8679600;154350;218.557
-8679150;154350;217.993
-8678700;154350;217.41
-8678250;154350;216.79
-8677800;154350;216.072
-8677350;154350;215.194
-8676900;154350;214.208
-8676450;154350;213.176
-8676000;154350;212.115
-8675550;154350;211.033
-8675100;154350;209.934
-8674650;154350;208.826
-8674200;154350;207.724
-8673750;154350;206.649
-8673300;154350;205.624
-8672850;154350;204.663
-8672400;154350;203.762
-8671950;154350;202.906
-8671500;154350;202.084
-8671050;154350;201.288
-8670600;154350;200.515
-8670150;154350;199.765
-8669700;154350;199.037
-8669250;154350;198.328
-8668800;154350;197.638
-8668350;154350;196.963
-8667900;154350;196.305
-8667450;154350;195.663
-8667000;154350;195.038
-8666550;154350;194.429
-8666100;154350;193.834
-8665650;154350;193.252
-8665200;154350;192.713
-8664750;154350;192.26
-8664300;154350;191.893
-8663850;154350;191.617
-8663400;154350;191.396
-8662950;154350;191.205
-8662500;154350;191.048
-8662050;154350;190.93
-8661600;154350;190.86
-8661150;154350;190.852
-8660700;154350;190.998
-8660250;154350;191.54
-8659800;154350;192.258
-8659350;154350;193.057
-8658900;154350;193.928
-8658450;154350;194.869
-8658000;154350;195.876
-8657550;154350;196.794
-8657100;154350;196.85
-8656650;154350;196.795
-8656200;154350;196.858
-8655750;154350;196.957
-8655300;154350;197.007
-8654850;154350;196.984
-8654400;154350;196.884
-8653950;154350;196.71
-8653500;154350;196.464
-8653050;154350;196.146
-8652600;154350;195.754
-8652150;154350;195.285
-8651700;154350;194.734
-8651250;154350;194.099
-8650800;154350;193.362
-8650350;154350;192.463
-8649900;154350;191.352
-8649450;154350;190.094
-8649000;154350;188.766
-8648550;154350;187.406
-8648100;154350;186.043
-8647650;154350;184.709
-8647200;154350;183.407
-8646750;154350;182.132
-8646300;154350;180.884
-8645850;154350;179.66
-8645400;154350;178.451
-8644950;154350;177.251
-8644500;154350;176.063
-8644050;154350;174.892
-8643600;154350;173.727
-8643150;154350;172.51
-8642700;154350;171.125
-8642250;154350;169.498
-8641800;154350;167.728
-8641350;154350;165.923
-8640900;154350;164.129
-8640450;154350;162.363
-8640000;154350;160.628
-8639550;154350;158.922
-8639100;154350;157.241
-8638650;154350;155.581
-8638200;154350;153.94
-8637750;154350;152.317
-8637300;154350;150.722
-8636850;154350;149.174
-8636400;154350;147.709
-8635950;154350;146.367
-8635500;154350;145.175
-8635050;154350;144.124
-8634600;154350;143.172
-8634150;154350;142.27
-8633700;154350;141.408
-8633250;154350;140.586
-8632800;154350;139.802
-8632350;154350;139.055
-8631900;154350;138.34
-8631450;154350;137.651
-8631000;154350;136.985
-8630550;154350;136.344
-8630100;154350;135.734
-8629650;154350;135.157
-8629200;154350;134.611
-8628750;154350;134.078
-8628300;154350;133.527
-8627850;154350;132.891
-8627400;154350;132.122
-8626950;154350;131.334
-8626500;154350;130.9
-8626050;154350;130.692
-8625600;154350;130.764
-8625150;154350;131.016
-8624700;154350;131.34
-8624250;154350;131.695
-8623800;154350;132.065
-8623350;154350;132.442
-8622900;154350;132.817
-8622450;154350;133.187
-8622000;154350;133.547
-8621550;154350;133.893
-8621100;154350;134.221
-8620650;154350;134.527
-8620200;154350;134.804
-8619750;154350;135.043
-8619300;154350;135.248
-8618850;154350;135.42
-8618400;154350;135.562
-8617950;154350;135.675
-8617500;154350;135.761
-8617050;154350;135.81
-8616600;154350;135.796
-8616150;154350;135.715
-8615700;154350;135.585
-8615250;154350;135.445
-8614800;154350;135.294
-8614350;154350;135.108
-8613900;154350;134.903
-8613450;154350;134.702
-8613000;154350;134.517
-8612550;154350;134.355
-8612100;154350;134.222
-8611650;154350;134.125
-8611200;154350;134.07
-8610750;154350;134.06
-8610300;154350;134.098
-8609850;154350;134.185
-8609400;154350;134.32
-8608950;154350;134.507
-8608500;154350;134.752
-8608050;154350;135.077
-8607600;154350;135.521
-8607150;154350;136.114
-8606700;154350;136.816
-8606250;154350;137.569
-8605800;154350;138.336
-8605350;154350;139.087
-8604900;154350;139.795
-8604450;154350;140.434
-8604000;154350;140.978
-8603550;154350;141.413
-8603100;154350;141.731
-8602650;154350;141.938
-8602200;154350;142.104
-8601750;154350;142.404
-8601300;154350;142.682
-8600850;154350;142.874
-8600400;154350;142.987
-8599950;154350;143.045
-8599500;154350;143.081
-8599050;154350;143.131
-8598600;154350;143.219
-8598150;154350;143.345
-8597700;154350;143.49
-8597250;154350;143.626
-8596800;154350;143.731
-8596350;154350;143.791
-8595900;154350;143.797
-8595450;154350;143.743
-8595000;154350;143.628
-8594550;154350;143.449
-8594100;154350;143.21
-8593650;154350;142.919
-8593200;154350;142.587
-8592750;154350;142.233
-8592300;154350;141.902
-8591850;154350;141.637
-8591400;154350;141.425
-8590950;154350;141.247
-8590500;154350;141.117
-8590050;154350;141.06
-8589600;154350;141.097
-8589150;154350;141.228
-8588700;154350;141.444
-8588250;154350;141.734
-8587800;154350;142.093
-8587350;154350;142.512
-8586900;154350;142.987
-8586450;154350;143.511
-8586000;154350;144.074
-8585550;154350;144.663
-8585100;154350;145.256
-8584650;154350;145.84
